animal_id,day,group,stroke_type,study_group,Strain,outcome,value,floor,ceiling,valid_value,at_floor,at_ceiling
PB_T3_14_4,28,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,5.0,0.0,100.0,True,False,False
PB_T3_14_4,42,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.611111111,0.0,100.0,True,False,False
PB_T3_14_4,56,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_14_5,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_14_5,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,23.33333333,0.0,100.0,True,False,False
PB_T3_14_5,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,20.0,0.0,100.0,True,False,False
PB_T3_14_5,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,15.625,0.0,100.0,True,False,False
PB_T3_14_5,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,7.5,0.0,100.0,True,False,False
PB_T3_14_5,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,10.555555555666666,0.0,100.0,True,False,False
PB_T3_14_5,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,11.66666667,0.0,100.0,True,False,False
PB_T3_15_2,0,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_15_2,3,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,0.833333333,0.0,100.0,True,False,False
PB_T3_15_2,7,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,0.833333333,0.0,100.0,True,False,False
PB_T3_15_2,21,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,5.737704918,0.0,100.0,True,False,False
PB_T3_15_2,28,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_15_2,42,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.0394857666666666,0.0,100.0,True,False,False
PB_T3_15_2,56,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.305785124,0.0,100.0,True,False,False
PB_T3_16_1,0,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_16_1,3,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_16_1,7,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_16_1,14,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,5.0,0.0,100.0,True,False,False
PB_T3_16_1,21,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,7.5,0.0,100.0,True,False,False
PB_T3_16_1,28,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,0.833333333,0.0,100.0,True,False,False
PB_T3_16_1,42,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,4.583333333,0.0,100.0,True,False,False
PB_T3_16_1,56,Sham,MOp/MOs Sham,PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,7.142857143,0.0,100.0,True,False,False
PB_T3_16_2,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_16_2,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,22.5,0.0,100.0,True,False,False
PB_T3_16_2,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,14.16666667,0.0,100.0,True,False,False
PB_T3_16_2,14,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,14.63414634,0.0,100.0,True,False,False
PB_T3_16_2,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,10.0,0.0,100.0,True,False,False
PB_T3_16_2,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,10.83333333,0.0,100.0,True,False,False
PB_T3_16_2,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,8.055555555666666,0.0,100.0,True,False,False
PB_T3_16_2,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_16_3,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_16_3,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,23.33333333,0.0,100.0,True,False,False
PB_T3_16_3,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,15.83333333,0.0,100.0,True,False,False
PB_T3_16_3,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
PB_T3_16_3,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,11.66666667,0.0,100.0,True,False,False
PB_T3_16_3,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,9.722222223333333,0.0,100.0,True,False,False
PB_T3_16_3,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,6.666666667,0.0,100.0,True,False,False
PB_T3_17_1,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,0.833333333,0.0,100.0,True,False,False
PB_T3_17_1,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,20.83333333,0.0,100.0,True,False,False
PB_T3_17_1,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,17.5,0.0,100.0,True,False,False
PB_T3_17_1,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,11.66666667,0.0,100.0,True,False,False
PB_T3_17_1,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,11.66666667,0.0,100.0,True,False,False
PB_T3_17_1,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,9.590643275,0.0,100.0,True,False,False
PB_T3_17_1,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_17_2,0,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_17_2,3,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_17_2,7,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,4.166666667,0.0,100.0,True,False,False
PB_T3_17_2,21,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,5.0,0.0,100.0,True,False,False
PB_T3_17_2,28,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,0.0,0.0,100.0,True,True,False
PB_T3_17_2,42,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,4.92002442,0.0,100.0,True,False,False
PB_T3_17_2,56,Stroke,MOp/MOs (large),PB-T3.10 (WT-PT-Sham-8wks),C57BL/6J,GW_FootFault,3.636363636,0.0,100.0,True,False,False
PB_T3_17_3,0,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,0.0,0.0,100.0,True,True,False
PB_T3_17_3,3,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,25.83333333,0.0,100.0,True,False,False
PB_T3_17_3,7,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,16.66666667,0.0,100.0,True,False,False
PB_T3_17_3,21,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,15.0,0.0,100.0,True,False,False
PB_T3_17_3,28,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
PB_T3_17_3,42,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,8.611111111333335,0.0,100.0,True,False,False
PB_T3_17_3,56,Stroke,MOp/MOs (large),PB-T3.9 (WT-PT-8wks),C57BL/6J,GW_FootFault,6.666666667,0.0,100.0,True,False,False
PB_T3_23_3,3,Stroke,MOp/MOs (large),"PB-T3.12 (WT-PT-Sham, BDA-8wks)",C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_24_3,3,Stroke,MOp/MOs (large),"PB-T3.12 (WT-PT-Sham, BDA-8wks)",C57BL/6J,GW_FootFault,0.833333333,0.0,100.0,True,False,False
PB_T3_25_1,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,5.0,0.0,100.0,True,False,False
PB_T3_25_1,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,17.5,0.0,100.0,True,False,False
PB_T3_25_1,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,12.76595745,0.0,100.0,True,False,False
PB_T3_25_1,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
PB_T3_25_1,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_25_1,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_25_2,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,4.166666667,0.0,100.0,True,False,False
PB_T3_25_2,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,12.5,0.0,100.0,True,False,False
PB_T3_25_2,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,6.666666667,0.0,100.0,True,False,False
PB_T3_25_2,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_25_2,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,4.807692308,0.0,100.0,True,False,False
PB_T3_25_2,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,5.0,0.0,100.0,True,False,False
PB_T3_25_3,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_25_3,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,11.66666667,0.0,100.0,True,False,False
PB_T3_25_3,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
PB_T3_25_3,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,11.66666667,0.0,100.0,True,False,False
PB_T3_25_3,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,9.166666667,0.0,100.0,True,False,False
PB_T3_25_3,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,8.333333333,0.0,100.0,True,False,False
PB_T3_25_4,0,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_25_4,3,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,10.83333333,0.0,100.0,True,False,False
PB_T3_25_4,7,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
PB_T3_25_4,14,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,9.166666667,0.0,100.0,True,False,False
PB_T3_25_4,21,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,6.666666667,0.0,100.0,True,False,False
PB_T3_25_4,28,Stroke,MOp/MOs (small),PB-T3.5 (WT-PT-4wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_6_1,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,2.083333333,0.0,100.0,True,False,False
PB_T3_6_1,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,18.5840708,0.0,100.0,True,False,False
PB_T3_6_1,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,15.83333333,0.0,100.0,True,False,False
PB_T3_7_2,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_7_2,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,16.0,0.0,100.0,True,False,False
PB_T3_7_2,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,16.86746988,0.0,100.0,True,False,False
PB_T3_7_4,0,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_7_4,3,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,3.0,0.0,100.0,True,False,False
PB_T3_7_4,14,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_8_1,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,1.904761905,0.0,100.0,True,False,False
PB_T3_8_1,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
PB_T3_8_1,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,21.66666667,0.0,100.0,True,False,False
PB_T3_8_2,0,Stroke,MOp/MOs (large),PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_8_2,3,Stroke,MOp/MOs (large),PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_8_3,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_8_3,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,15.0,0.0,100.0,True,False,False
PB_T3_8_3,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,14.16666667,0.0,100.0,True,False,False
PB_T3_8_4,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,3.333333333,0.0,100.0,True,False,False
PB_T3_8_4,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,20.0,0.0,100.0,True,False,False
PB_T3_8_4,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,15.0,0.0,100.0,True,False,False
PB_T3_8_5,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,4.807692308,0.0,100.0,True,False,False
PB_T3_8_5,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,15.0,0.0,100.0,True,False,False
PB_T3_8_5,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,12.5,0.0,100.0,True,False,False
PB_T3_9_1,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,2.857142857,0.0,100.0,True,False,False
PB_T3_9_1,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,26.85185185,0.0,100.0,True,False,False
PB_T3_9_1,7,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,17.5,0.0,100.0,True,False,False
PB_T3_9_1,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,15.83333333,0.0,100.0,True,False,False
PB_T3_9_2,0,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,2.5,0.0,100.0,True,False,False
PB_T3_9_2,3,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,5.833333333,0.0,100.0,True,False,False
PB_T3_9_2,7,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,4.166666667,0.0,100.0,True,False,False
PB_T3_9_2,14,Sham,MOp/MOs Sham,PB-T3.4 (WT-PT-Sham-2wks),C57BL/6J,GW_FootFault,5.0,0.0,100.0,True,False,False
PB_T3_9_3,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_9_3,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,15.0,0.0,100.0,True,False,False
PB_T3_9_3,7,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,19.16666667,0.0,100.0,True,False,False
PB_T3_9_3,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,16.66666667,0.0,100.0,True,False,False
PB_T3_9_4,0,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,1.666666667,0.0,100.0,True,False,False
PB_T3_9_4,3,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,27.61904762,0.0,100.0,True,False,False
PB_T3_9_4,7,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,22.5,0.0,100.0,True,False,False
PB_T3_9_4,14,Stroke,MOp/MOs (large),PB-T3.3 (WT-PT-2wks),C57BL/6J,GW_FootFault,21.21212121,0.0,100.0,True,False,False
SP_T1.2.2_1_1,0,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,4.166666667,0.0,100.0,True,False,False
SP_T1.2.2_1_1,3,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,16.66666667,0.0,100.0,True,False,False
SP_T1.2.2_1_1,7,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,16.66666667,0.0,100.0,True,False,False
SP_T1.2.2_1_1,14,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,19.16666667,0.0,100.0,True,False,False
SP_T1.2.2_1_1,21,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,13.33333333,0.0,100.0,True,False,False
SP_T1.2.2_1_1,28,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,15.47619048,0.0,100.0,True,False,False
SP_T1.2.2_1_2,0,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,6.666666667,0.0,100.0,True,False,False
SP_T1.2.2_1_2,3,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,24.16666667,0.0,100.0,True,False,False
SP_T1.2.2_1_2,7,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,17.5,0.0,100.0,True,False,False
SP_T1.2.2_1_2,14,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,14.16666667,0.0,100.0,True,False,False
SP_T1.2.2_1_2,21,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,16.50485437,0.0,100.0,True,False,False
SP_T1.2.2_1_2,28,Stroke,MOs,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",C57BL/6J,GW_FootFault,18.33333333,0.0,100.0,True,False,False
SP_T1_11_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,1.234567901,0.0,100.0,True,False,False
SP_T1_11_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,22.5,0.0,100.0,True,False,False
SP_T1_11_1,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,25.64102564,0.0,100.0,True,False,False
SP_T1_11_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,23.07692308,0.0,100.0,True,False,False
SP_T1_11_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,10.98901099,0.0,100.0,True,False,False
SP_T1_11_1,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,12.76595745,0.0,100.0,True,False,False
SP_T1_11_2,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,2.173913043,0.0,100.0,True,False,False
SP_T1_11_2,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,15.78947368,0.0,100.0,True,False,False
SP_T1_11_2,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,7.142857143,0.0,100.0,True,False,False
SP_T1_11_2,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,5.454545455,0.0,100.0,True,False,False
SP_T1_11_2,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,6.451612903,0.0,100.0,True,False,False
SP_T1_11_2,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,7.142857143,0.0,100.0,True,False,False
SP_T1_11_3,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,4.87804878,0.0,100.0,True,False,False
SP_T1_11_3,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,21.15384615,0.0,100.0,True,False,False
SP_T1_11_3,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,15.0,0.0,100.0,True,False,False
SP_T1_11_3,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,17.39130435,0.0,100.0,True,False,False
SP_T1_11_3,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,8.527131783,0.0,100.0,True,False,False
SP_T1_12_2,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,2.631578947,0.0,100.0,True,False,False
SP_T1_12_2,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,6.0,0.0,100.0,True,False,False
SP_T1_13_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,2.764976959,0.0,100.0,True,False,False
SP_T1_13_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,7.777777778,0.0,100.0,True,False,False
SP_T1_13_1,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,12.96296296,0.0,100.0,True,False,False
SP_T1_13_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,GW_FootFault,7.262569832,0.0,100.0,True,False,False
