assessment,analysis,model,term,estimate,std_error,ci_95_low,ci_95_high,p_value,n_observations,n_subjects,random_intercept_variance,converged,warnings
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.56]:C(group)[T.Stroke],1.2428358202595713,2.19634207962306,-3.06191555353143,5.547587194050573,0.5714847172124213,753,141,16.232513530202652,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,Intercept,12.831383740661119,0.38883340670722977,12.069284267528934,13.593483213793304,8.204671296081534e-239,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.14],-0.9304240310099267,0.3635010766720686,-1.6428730496287138,-0.21797501239113937,0.010478716541575122,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.21],-3.002455421765954,0.39017874853106005,-3.767191716419742,-2.237719127112166,1.4140925104626869e-14,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.28],-4.280150600756473,0.34427009440417233,-4.954907586742855,-3.6053936147700907,1.7402289940311888e-35,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.42],-5.4219113428975305,0.45958798236606996,-6.322687236062457,-4.521135449732604,4.0289022832538545e-32,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.56],-6.484009614173933,0.46420468274884297,-7.393834073816508,-5.574185154531359,2.4440403252192395e-44,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(stroke_type)[T.MOp/MOs (small)],1.1194214175166712,0.6484576041408273,-0.15153213210048166,2.390374967133824,0.08429649023043953,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(stroke_type)[T.MOs],3.3584520261431163,1.9992991769233401,-0.5601023549472037,7.277006407233436,0.09299338592266176,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,acute_day3_z,4.933303526971717,0.3407702847042974,4.265406041949834,5.6012010119936,1.6952950776974828e-47,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.14]:acute_day3_z,-0.7039390205957871,0.42833873695168023,-1.5434675182044564,0.13558947701288226,0.10029675346797778,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.21]:acute_day3_z,-1.5182279383326636,0.4332431811892249,-2.367368970011105,-0.6690869066542218,0.00045775431033370914,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.28]:acute_day3_z,-1.7015281397178519,0.33699307284745644,-2.362022425538349,-1.0410338538973545,4.437831816542121e-07,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.42]:acute_day3_z,-2.0519084995221077,0.3805437569918201,-2.7977605577676377,-1.306056441276578,6.966088979353273e-08,388,103,6.445950760480249,True,
GW_FootFault,acute_severity_moderation,random_intercept_LMM,C(day_factor)[T.56]:acute_day3_z,-2.6998996475526598,0.39750992500956445,-3.479004784068624,-1.9207945110366957,1.1056594742164607e-11,388,103,6.445950760480249,True,
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,Intercept,0.3009339371969671,0.06507575918492706,0.17338779292790843,0.4284800814660258,3.7575121666905876e-06,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.3],0.19728748245379002,0.11693111857099746,-0.03189329861734766,0.4264682635249277,0.09156276570973323,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.7],0.35573777335402157,0.11353786809367235,0.13320764100896446,0.5782679056990787,0.0017290677742942187,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.14],0.07404496206670937,0.12563281093004633,-0.17219082263271152,0.3202807467661302,0.5556090806215634,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.21],0.013230214771375782,0.09301704021230278,-0.1690798339932516,0.19554026353600318,0.8868949297937624,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.28],0.28285841079119134,0.14024100942857545,0.007991083155641288,0.5577257384267413,0.043701247301563224,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.42],-0.20735686528301583,0.09568241085270371,-0.3948909445082795,-0.019822786057752173,0.030224431329270895,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.56],-0.05735686528301594,0.14431133118101458,-0.3402018769588366,0.22548814639280473,0.6910339815118746,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(group)[T.Stroke],-0.05175870432026869,0.0731189359395911,-0.19506918534975862,0.09155177670922124,0.47902596462042035,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.3]:C(group)[T.Stroke],1.278609122341737,0.17380373958919676,0.937960052368533,1.6192581923149412,1.8861673939058712e-13,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.7]:C(group)[T.Stroke],0.41976489179718857,0.14620012630541687,0.13321790970336456,0.7063118738910126,0.0040896017282985595,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.14]:C(group)[T.Stroke],0.25627674237750875,0.13959337604682834,-0.01732124715463107,0.5298747319096486,0.06637534779017981,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.21]:C(group)[T.Stroke],0.31525040551157807,0.11894081371939727,0.08213069432967188,0.5483701166934842,0.00803771708128958,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.28]:C(group)[T.Stroke],-0.17529229295326426,0.15042826350149827,-0.470126271673102,0.11954168576657348,0.24390232017072422,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.42]:C(group)[T.Stroke],0.3398782682916457,0.11668612342425684,0.11117766888450673,0.5685788676987846,0.003582538021263608,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,group_trajectory,Gaussian_GEE_fallback,C(day_factor)[T.56]:C(group)[T.Stroke],0.12432766959103238,0.1536535236947705,-0.17682770294838962,0.42548304213045435,0.4184329101889712,705,139,,True,LMM fallback: RuntimeError('Mixed model random-intercept variance is on the boundary')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,Intercept,0.7765811953592938,0.05973675695897716,0.6594993031664762,0.8936630875521114,1.2225347590354736e-38,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.14],-0.3382321689305692,0.06859757988852207,-0.47268095493868156,-0.2037833829224568,8.194721221335609e-07,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.21],-0.3511489056670265,0.08153707977672296,-0.5109586454339727,-0.1913391659000803,1.6577089330731876e-05,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.28],-0.5322680321790947,0.06595845026333279,-0.6615442191713035,-0.40299184518688597,7.04437586517302e-16,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.42],-0.5647275598038639,0.07505969697906421,-0.7118418625733196,-0.41761325703440816,5.324246485444483e-14,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.56],-0.5816753506058804,0.06647486805015226,-0.7119636978612311,-0.4513870033505296,2.127774348325047e-18,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(stroke_type)[T.MOp/MOs (small)],0.19374383994581418,0.07685426653101705,0.043112245486778666,0.3443754344048497,0.011704680490417363,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(stroke_type)[T.MOs],1.0104003944303073,0.2555236726852963,0.5095831987697254,1.5112175900908893,7.678023800891323e-05,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,acute_day3_z,0.46957721763389304,0.0734695041629451,0.3255796355125051,0.613574799755281,1.6431189199666523e-10,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.14]:acute_day3_z,-0.321044829394261,0.0853041383629957,-0.4882378683179541,-0.15385179047056785,0.00016753047500716624,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.21]:acute_day3_z,-0.266048729385159,0.1047059375041374,-0.47126859586077,-0.060828862909547976,0.011056327153910566,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.28]:acute_day3_z,-0.40695923705948017,0.07222718043965981,-0.5485219094260892,-0.2653965646928711,1.7563482928776068e-08,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.42]:acute_day3_z,-0.6004254267349307,0.0915878692230333,-0.7799343518328404,-0.420916501637021,5.5369991517064617e-11,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
RB_HindlimbDrop,acute_severity_moderation,Gaussian_GEE_fallback,C(day_factor)[T.56]:acute_day3_z,-0.37669820030549844,0.07364011279593284,-0.5210301692029939,-0.2323662314080029,3.1308652582462136e-07,338,92,,True,LMM fallback: RuntimeError('Mixed model covariance is unreliable: Random effects covariance is singular')
